TIMESTAMP,RECORD,CO2_mV_Avg(1),CO2_mV_Avg(2),CO2_mV_Avg(3),CO2_Final_Avg(1),CO2_Final_Avg(2),CO2_Final_Avg(3)
2023-05-17T16:45:00Z,774,960.127,240.8946,292.8701,2688.355,4817.892,5857.401
2023-05-17T17:00:00Z,775,958.8553,241.0535,293.3696,2684.795,4821.07,5867.392
2023-05-17T17:15:00Z,776,959.7636,243.188,292.643,2687.338,4863.759,5852.859
2023-05-17T17:30:00Z,777,960.5584,241.3033,293.0063,2689.563,4826.066,5860.125
2023-05-17T17:45:00Z,778,957.4249,241.6893,293.0063,2680.79,4833.786,5860.125
2023-05-17T18:00:00Z,779,957.2886,242.0526,292.1661,2680.408,4841.053,5843.323
2023-05-17T18:15:00Z,780,955.9489,241.7801,292.3932,2676.657,4835.603,5847.864
2023-05-17T18:30:00Z,781,956.2895,240.8946,292.484,2677.611,4817.892,5849.681
2023-05-17T18:45:00Z,782,955.7445,240.94,291.9164,2676.085,4818.8,5838.327
2023-05-17T19:00:00Z,783,957.1523,240.7129,291.4849,2680.027,4814.258,5829.699
2023-05-17T19:15:00Z,784,956.5166,241.1216,292.4386,2678.246,4822.433,5848.772
2023-05-17T19:30:00Z,785,952.4748,241.3941,291.4849,2666.929,4827.882,5829.699
2023-05-17T19:45:00Z,786,953.6102,240.5767,292.0753,2670.108,4811.534,5841.506
2023-05-17T20:00:00Z,787,954.2233,240.4859,291.9164,2671.825,4809.717,5838.327
2023-05-17T20:15:00Z,788,955.2904,240.8492,292.9381,2674.813,4816.983,5858.764
2023-05-17T20:30:00Z,789,950.681,239.6457,292.4613,2661.907,4792.914,5849.227
2023-05-17T20:45:00Z,790,952.9744,239.7592,292.098,2668.328,4795.185,5841.96
2023-05-17T21:00:00Z,791,947.6155,240.2588,291.5077,2653.324,4805.176,5830.153
2023-05-17T21:15:00Z,792,949.8181,240.5994,291.2579,2659.491,4811.988,5825.157
2023-05-17T21:30:00Z,793,950.0452,239.1916,290.8719,2660.126,4783.832,5817.438
2023-05-17T21:45:00Z,794,951.4303,238.3515,291.5985,2664.005,4767.029,5831.969
2023-05-17T22:00:00Z,795,950.9307,239.0781,291.4168,2662.606,4781.561,5828.336
2023-05-17T22:15:00Z,796,947.7972,239.2597,291.326,2653.832,4785.194,5826.52
2023-05-17T22:30:00Z,797,944.5048,239.3505,293.029,2644.613,4787.01,5860.58
2023-05-17T22:45:00Z,798,944.3912,239.5776,290.1906,2644.295,4791.552,5803.813
2023-05-17T23:00:00Z,799,948.4557,240.6902,290.8037,2655.676,4813.804,5816.075
2023-05-17T23:15:00Z,800,942.5066,238.9418,290.5994,2639.019,4778.836,5811.987
2023-05-17T23:30:00Z,801,944.3458,237.9881,289.9409,2644.168,4759.763,5798.818
2023-05-17T23:45:00Z,802,941.1442,238.1925,290.7129,2635.204,4763.85,5814.258
2023-05-18T00:00:00Z,803,939.7818,238.1017,290.6675,2631.389,4762.033,5813.35
2023-05-18T00:15:00Z,804,939.4639,239.1008,291.5077,2630.499,4782.015,5830.153
2023-05-18T00:30:00Z,805,939.0552,237.6475,290.3269,2629.354,4752.951,5806.538
2023-05-18T00:45:00Z,806,935.8309,238.0108,290.2134,2620.326,4760.217,5804.267
2023-05-18T01:00:00Z,807,937.0116,236.7393,289.3959,2623.632,4734.786,5787.919
2023-05-18T01:15:00Z,808,934.4911,238.1698,288.9645,2616.575,4763.396,5779.29
2023-05-18T01:30:00Z,809,932.6292,237.7611,288.6012,2611.362,4755.221,5772.024
2023-05-18T01:45:00Z,810,929.0416,237.1026,288.8282,2601.316,4742.052,5776.565
2023-05-18T02:00:00Z,811,929.3141,236.3306,288.4195,2602.079,4726.611,5768.391
2023-05-18T02:15:00Z,812,929.6774,236.7847,289.4413,2603.097,4735.694,5788.827
2023-05-18T02:30:00Z,813,927.5352,236.6581,287.9998,2597.098,4733.162,5759.996
2023-05-18T02:45:00Z,814,927.8793,237.7273,287.9664,2598.062,4754.546,5759.329
2023-05-18T03:00:00Z,815,928.2764,236.436,288.2933,2599.174,4728.719,5765.867
2023-05-18T03:15:00Z,816,928.549,237.3049,287.9142,2599.937,4746.098,5758.285
2023-05-18T03:30:00Z,817,926.9672,235.6943,288.1667,2595.508,4713.885,5763.334
2023-05-18T03:45:00Z,818,924.8834,236.6329,286.7445,2589.673,4732.658,5734.89
2023-05-18T04:00:00Z,819,924.9306,236.0829,287.4023,2589.806,4721.658,5748.047
2023-05-18T04:15:00Z,820,923.7119,235.9883,287.9657,2586.393,4719.765,5759.313
2023-05-18T04:30:00Z,821,921.6598,236.0661,287.6367,2580.647,4721.322,5752.734
2023-05-18T04:45:00Z,822,920.9685,236.2064,286.6468,2578.712,4724.127,5732.935
2023-05-18T05:00:00Z,823,918.2297,236.2149,286.0436,2571.043,4724.298,5720.873
2023-05-18T05:15:00Z,824,919.3749,235.5752,287.6071,2574.25,4711.503,5752.142
2023-05-18T05:30:00Z,825,920.1723,235.6497,286.6833,2576.483,4712.995,5733.666
2023-05-18T05:45:00Z,826,917.6547,235.401,285.8895,2569.433,4708.019,5717.789
2023-05-18T06:00:00Z,827,915.2917,235.2419,286.4121,2562.817,4704.838,5728.242
2023-05-18T06:15:00Z,828,914.292,236.787,287.0029,2560.017,4735.741,5740.057
2023-05-18T06:30:00Z,829,915.2009,235.4919,286.253,2562.562,4709.837,5725.061
2023-05-18T06:45:00Z,830,914.0647,235.4237,286.8665,2559.381,4708.474,5737.331
2023-05-18T07:00:00Z,831,913.224,235.6736,287.2074,2557.027,4713.473,5744.147
2023-05-18T07:15:00Z,832,913.0422,235.4237,286.9801,2556.518,4708.474,5739.603
2023-05-18T07:30:00Z,833,910.361,235.3328,285.6623,2549.011,4706.656,5713.245
2023-05-18T07:45:00Z,834,909.0886,235.6509,286.4803,2545.448,4713.018,5729.605
2023-05-18T08:00:00Z,835,905.3622,234.0604,285.9349,2535.014,4681.208,5718.699
2023-05-18T08:15:00Z,836,908.2933,235.4691,285.7986,2543.221,4709.383,5715.972
2023-05-18T08:30:00Z,837,905.0895,233.9468,286.6848,2534.25,4678.936,5733.695
2023-05-18T08:45:00Z,838,903.8625,234.9011,284.0944,2530.815,4698.022,5681.889
2023-05-18T09:00:00Z,839,905.8393,234.5603,285.9804,2536.35,4691.205,5719.607
2023-05-18T09:15:00Z,840,903.09,233.9922,286.094,2528.652,4679.844,5721.88
2023-05-18T09:30:00Z,841,902.8173,234.4239,285.1851,2527.888,4688.479,5703.702
2023-05-18T09:45:00Z,842,899.7725,234.3558,284.79880000000003,2519.363,4687.115,5695.977
2023-05-18T10:00:00Z,843,898.8182,233.8786,285.0715,2516.691,4677.572,5701.43
2023-05-18T10:15:00Z,844,897.5912,234.5148,285.4805,2513.255,4690.296,5709.61
